"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"tryngo","15","60%","11.00","2.60","8.40","1.87","89%","7.07","7.93","0.40","1:16","7%","0.60","0.67","0.00","54865.80","2665.46","59977.67","110328.60","34729.28","30277.27","78615.80","16853.07","49404.93","3028.20","35454.33","0.00","26.95","216.10","0.00","611.33","0.00","0.00","27708.07","22271.07","16255.36","17444.73","00:39","00:01","00:08","00:01","00:00","10621.07","526.30","4.47","0.13","0.07","0.13","32%","19%","25.75","7561.34","0.27","5930.33","0","0","0","0","0","2386.07","0","0","0","0","0","809.33","00:00","0","0.07","6","2.16","29%","13%","0%","4%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"darqknite","15","6.7%","7.87","1.00","6.87","3.00","90%","3.38","4.80","0.33","1:41","9%","1.53","0.67","0.13","22885.60","1242.48","25386.00","42676.67","9769.68","17101.67","39878.80","7085.13","27059.07","2761.47","3921.53","1923.27","1409.61","11352.91","554.87","23953.87","90.27","0.07","76857.67","62657.73","35160.11","58045.47","1:48","00:00","00:03","00:22","00:00","6925.87","370.18","1.93","0.00","0.00","0.13","9%","13%","23.62","4182.23","0.27","227.93","0","0","0","0","0","668.33","0","0","0","3.47","0","0","00:00","344.40","0","6","0.31","14%","35%","1%","9%","2%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","0","0","0"
"DefiantAngel","15","6.7%","7.67","0.33","7.33","2.07","90%","4.98","5.60","0.07","1:17","7%","0.87","0.40","0.07","14138.13","781.18","17742.40","24028.87","9008.18","8087.00","20237.27","3397.13","13506.53","1381.33","7057.47","61521.00","3409.89","42912.37","12206.87","1335.87","355.80","1.20","26281.73","20212.13","15768.90","15609.80","2:14","00:09","00:14","00:14","00:00","5568.33","298.01","4.00","0.00","0.00","0.13","9%","13%","23.62","4182.23","0.87","737.47","0","0","0","0","0","296.53","0","0","0","1.13","0","0","00:00","298.07","0","8","0.59","9%","12%","28%","12%","4%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"pokeflute","15","33.3%","6.33","0.87","5.47","1.13","83%","5.87","5.20","0.07","00:46","4%","0.47","0.13","0.00","13276.73","688.19","16762.53","29475.00","12095.06","5241.87","20858.53","7757.00","9989.07","597.93","10113.67","57966.40","3078.69","51040.18","6922.73","664.60","424.73","1.33","15443.93","12100.53","12632.57","8822.47","1:42","00:11","00:09","00:14","00:00","4571.80","244.22","4.60","0.00","0.07","0.13","20%","11%","24.70","5579.35","2.60","479.40","0.00","0.60","0","0","0","1886.73","0","0","0","0.67","0","0","00:00","0","0.33","6","0.94","7%","7%","27%","9%","3%","0","0","0%","0","0%","0","0","0","0","0","0","5","0","0","0","0","0"
"Lothair","15","33.3%","6.73","2.00","4.60","2.27","87%","4.15","4.67","0.27","1:30","8%","1.40","0.40","0.00","41606.33","2201.60","82666.40","60287.87","23385.64","26264.27","62984.67","10689.60","43624.27","1468.27","25727.20","1184.00","625.08","7477.27","200.00","10982.40","130.27","0.07","45563.13","38396.87","27077.59","29965.20","1:11","00:00","00:03","00:03","00:00","9608.00","510.24","3.93","0.00","0.07","0.13","20%","11%","24.70","5579.35","0.33","4232.33","0.00","0.27","0","0","0","1240.20","0","0","0","3.20","0","0","00:00","0","0.00","8","1.13","23%","21%","1%","6%","1%","0","0","0%","0","0%","0","0","0","0","0","0","20","2","1","0","0","0"
"GOOSE","15","6.7%","7.67","2.53","5.07","2.80","88%","3.54","4.73","0.40","1:51","10%","1.33","0.60","0.07","37141.40","1985.78","70028.20","78200.60","16158.71","23434.73","79111.00","14241.67","52815.40","3368.47","27255.67","663.40","208.58","1692.74","62.33","3319.27","0.00","0.00","33412.13","25014.00","15956.26","22117.80","00:20","00:00","00:00","00:00","00:00","10302.80","553.43","4.73","0.00","0.00","0.13","9%","13%","23.62","4182.23","0.00","2490.40","0","0","0","0","0","1504.87","0","0","0","4.73","0","0","00:00","624.27","0","6","1.12","22%","16%","0%","2%","0%","0","0","0%","0","0%","0","0","0","2","0","0","15","0","0","2","0","0"
"Skeeter","15","6.7%","8.47","3.27","5.07","1.67","94%","5.52","6.80","0.47","1:15","6%","0.60","0.40","0.00","56449.53","3044.21","31009.00","143345.60","36721.66","26265.27","93791.53","13909.07","64485.40","5042.53","20258.87","0.00","53.60","626.20","0.00","1114.80","0.00","0.00","25403.40","20503.27","15598.72","14317.60","2:37","00:00","00:00","00:07","00:00","11003.20","586.44","3.33","0.00","0.00","0.13","9%","13%","23.62","4182.23","0.53","2320.27","0","0","0","0","0","1650.80","0","0","0","4.47","0","0","00:00","794.13","0","7","2.57","35%","11%","0%","14%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"BishopMist","15","33.3%","6.33","1.53","4.80","2.40","83%","4.28","4.93","0.47","1:36","8%","1.60","0.73","0.13","39810.73","2097.30","42311.73","100718.53","26238.78","27489.67","84181.47","8876.73","67704.93","2551.47","16000.67","665.47","752.48","5911.06","547.80","13462.13","0.00","0.00","56786.00","49254.13","26920.35","40599.07","2:09","00:00","00:03","00:17","00:00","11551.67","611.67","3.40","0.00","0.07","0.13","20%","11%","24.70","5579.35","0.00","919.87","0.00","0.20","0","0","0","4134.40","0","0","0","6.33","0","0","00:00","0","0.00","11","1.04","22%","27%","0%","12%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"ghostDunk","15","6.7%","5.47","1.27","4.13","2.53","58%","2.61","4.07","0.27","1:36","8%","1.67","0.87","0.27","31596.20","1680.71","75020.07","91194.00","14784.73","19099.13","124445.60","5928.33","107911.07","3583.60","9740.73","0.00","889.81","8763.13","0.00","16749.33","0.00","0.00","55672.27","48487.07","27270.94","31701.67","1:38","00:00","00:01","00:05","00:00","18613.47","998.82","1.27","0.00","0.00","0.13","9%","13%","23.62","4182.23","3.73","649.60","0","0","0","0","0","1532.13","0","0","0","3.93","0","0","00:00","216.27","0","9","0.59","20%","26%","0%","9%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Thoragnor","15","80%","9.53","2.53","7.00","1.07","95%","8.37","8.33","0.27","00:53","4%","0.60","0.20","0.07","72432.27","3303.68","25858.60","222157.00","63271.17","32684.67","146831.00","36265.40","91825.33","5489.00","27757.13","794.53","435.02","8615.48","1.00","8259.00","489.60","0.00","30795.53","26663.27","26780.08","18349.00","3:49","00:05","00:03","00:00","00:00","15405.47","728.19","4.73","0.00","0.13","0.00","35%","15%","28.09","10551.68","0","0","0.00","0.27","0","0","0","8016.00","0","0","0","6.47","0","0","00:00","197.67","0","8","2.73","37%","12%","0%","19%","1%","0","0","0%","0","0%","0","0","0","0","0","0","3","0","0","1","0","0"
"McGibblets","14","35.7%","11.36","4.14","7.21","1.57","96%","9.29","9.21","0.36","1:16","5%","0.36","0.71","0.29","64563.43","2759.90","35258.21","150129.57","46788.81","37385.36","95537.86","13243.57","67193.57","4289.29","20564.21","22235.29","1323.97","29361.02","3404.14","7908.57","0.00","0.57","38825.93","33263.36","27083.97","21611.14","3:52","00:16","00:02","00:14","00:00","11972.50","528.44","4.64","0.00","0.07","0.14","28%","16%","26.45","9429.00","0.71","0","0","0","0","0","0","4470.00","0","0","0","15.71","0","0","00:00","802.93","0","9","1.77","26%","13%","8%","17%","2%","0","0","0%","0","0%","0","0","0","0","0","0","3","0","0","0","0","0"
"Snaginanehs","14","35.7%","11.43","3.50","7.86","2.29","97%","6.65","8.57","0.43","1:37","7%","1.00","0.21","0.00","83578.29","3591.60","104437.00","146477.14","51738.87","47536.36","128531.50","15551.57","92761.57","4946.07","24422.57","0.00","372.85","4657.27","0.00","8131.21","0.00","0.00","49391.79","42557.93","28582.33","27312.57","2:19","00:04","00:04","00:02","00:00","15408.57","673.97","4.43","0.00","0.07","0.14","28%","16%","26.45","9429.00","0.64","0","0","0","0","0","0","2684.00","0","0","0","8.43","0","0","00:00","745.57","0","9","1.76","35%","17%","0%","10%","1%","0","0","0%","0","0%","1","0","0","0","0","0","5","0","0","0","0","0"
"Linehouse","14","35.7%","10.43","1.21","9.14","1.86","91%","6.88","8.00","0.14","1:21","6%","0.86","0.64","0.21","26560.00","1152.49","33904.29","73249.43","14395.43","14745.57","67175.36","5479.07","54677.14","3560.36","11793.79","70547.07","3150.73","53977.76","12249.36","2984.00","788.79","0.79","36067.07","29886.71","20204.58","19596.21","3:00","00:07","00:12","00:11","00:00","10908.36","469.65","4.00","0.00","0.07","0.14","28%","16%","26.45","9429.00","1.93","0","0","0","0","0","0","2302.71","0","0","0","17.21","0","0","00:00","210.21","0","9","0.76","11%","12%","24%","12%","2%","0","0","0%","0","0%","0","0","0","0","0","0","4","2","0","0","0","0"
"JinxeeKatt","14","35.7%","11.07","1.36","9.71","3.21","93%","5.55","7.36","0.29","2:02","9%","1.79","1.07","0.21","28192.50","1233.50","21032.29","54810.29","13414.82","22301.29","40498.21","4772.36","31361.64","1467.79","5578.57","6853.29","1070.30","11710.53","2169.57","18088.07","0.00","0.21","88973.93","74570.43","40066.09","68073.43","1:59","00:00","00:03","00:27","00:00","7780.57","343.59","2.79","0.00","0.07","0.14","28%","16%","26.45","9429.00","0.00","0","0","0","0","0","0","1585.79","0","0","0","14.00","0","0","00:00","271.50","0","8","0.32","12%","31%","2%","9%","2%","0","0","0%","0","0%","0","0","0","1","0","0","23","0","0","0","0","0"
"Bricky","14","42.9%","9.57","3.50","6.00","3.14","89%","4.56","6.14","0.71","2:11","11%","1.29","0.50","0.07","48000.71","2428.72","29637.43","107953.21","22359.30","30655.64","74016.64","12588.07","53627.21","1312.86","17454.71","0.00","508.62","4388.62","0.00","9002.43","0.00","0.00","43380.36","32777.64","18172.84","30908.64","00:39","00:00","00:02","00:01","00:00","10503.93","522.95","3.50","0.00","0.21","0.07","28%","14%","25.20","6441.61","0.00","1204.64","0","0","0","0","0","627.93","0","0","0","8.71","0","4218.57","00:00","0","0","4","1.20","26%","20%","0%","4%","0%","0","0","0%","0","0%","0","0","0","0","0","0","4","0","0","0","0","0"
"Ethyne","14","57.1%","9.50","1.07","8.43","2.14","84%","7.48","7.57","0.21","1:30","8%","0.93","0.36","0.00","19359.36","1065.19","25198.79","33603.71","11185.15","11612.21","28254.86","5074.93","20024.36","788.07","10563.86","49446.86","3235.09","44838.35","9354.00","6384.64","550.21","1.50","34814.00","25949.36","16841.72","22587.86","00:50","00:09","00:00","00:09","00:00","6578.00","361.81","5.93","0.00","0.07","0.21","33%","17%","25.93","6829.17","2.00","616.07","0.00","0.36","0","0","0","479.64","0","0","0","2.07","0","392.86","00:00","59.36","0.00","8","0.69","10%","15%","24%","5%","2%","0","0","0%","0","0%","0","0","0","0","0","0","5","0","0","0","0","0"
"SHOGUNMISA","13","38.5%","5.92","1.23","4.69","3.31","78%","3.00","4.46","0.23","2:04","11%","2.08","0.77","0.08","54626.46","2954.65","50883.31","165862.38","22282.92","30356.38","131897.15","13948.69","103204.85","2364.62","26607.08","0.00","386.09","2612.47","0.00","8758.92","0.00","0.00","45265.85","34038.54","16167.98","28825.54","2:22","00:09","00:01","00:05","00:00","15429.54","807.24","3.77","0.00","0.08","0.08","19%","11%","24.79","5709.79","0.92","2758.54","0.00","0.46","0","0","0","2952.46","0","0","0","1.54","0","0","00:00","0","0.00","7","1.51","29%","21%","0%","13%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Jobber","12","25%","3.92","1.42","2.42","2.75","60%","1.65","2.42","0.17","1:57","10%","1.75","0.25","0.08","33683.08","1748.71","50868.42","109029.00","15346.86","22287.42","107230.75","8181.75","89349.92","3340.25","16997.42","1658.17","856.46","6932.99","58.58","13887.92","1040.33","0.00","43500.33","32486.75","18150.16","29105.25","00:36","00:02","00:01","00:04","00:00","14966.75","808.45","2.67","0.00","0.00","0.17","16%","9%","24.58","5372.55","1.50","1721.75","0.00","1.08","0","0","0","1036.08","0","0","0","6.25","0","0","00:00","0","0.58","7","0.91","19%","21%","1%","3%","1%","0","0","0%","0","0%","0","0","0","0","0","0","5","0","0","0","0","0"
"Imoryn","12","16.7%","7.00","0.83","6.08","2.25","82%","3.81","5.00","0.08","1:33","9%","0.83","0.33","0.00","29894.83","1644.35","14645.17","74950.08","15116.76","17150.08","48250.58","12328.92","28738.08","1787.58","11381.33","28924.33","1670.17","17759.26","5056.75","1220.67","994.58","0.42","23441.58","17189.33","11626.90","16037.92","2:47","00:06","00:05","00:12","00:00","6755.33","367.32","3.67","0.00","0.00","0.42","17%","9%","24.83","5621.60","0.33","0","0","0","0","0","0","357.33","0","0","0","1.42","0","0.00","00:00","0.00","0","6","1.36","17%","12%","15%","18%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Hariel","10","0%","4.80","1.60","3.20","2.40","79%","1.91","3.20","0.20","1:35","9%","0.70","0.50","0.00","33970.60","2018.96","33002.00","114754.60","16073.91","19943.90","92355.20","8237.00","72405.90","818.10","17519.30","0.00","268.35","2145.85","4.50","4858.20","0.00","0.00","25641.70","18252.40","10079.74","16522.60","1:57","00:08","00:02","00:00","00:00","11047.40","637.24","2.60","0.20","0.00","0.70","9%","8%","23.24","3556.72","0.00","1710.50","0","0","0","0","0","2711.30","0","0","0","2.30","0","0.00","00:00","557.20","0","6","1.75","26%","13%","0%","10%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeff","10","40%","8.70","2.40","6.30","1.90","80%","5.89","6.10","0.20","1:13","6%","0.80","0.50","0.10","34487.00","1727.13","95100.10","78930.10","19192.60","17725.80","119684.70","10516.40","101299.20","1282.50","19247.40","8308.00","789.66","8799.21","1616.70","9420.20","0.00","0.10","38481.80","32719.00","21439.74","23497.80","5:29","00:11","00:00","00:01","00:00","18574.40","976.74","3.20","0.00","0.10","0.10","35%","16%","25.84","7154.03","0.80","1782.60","0","0","0","0","0","3677.70","0","0","0","1.60","0","0","00:00","641.10","0","6","0.91","19%","19%","3%","25%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"LegaLegaLi","10","20%","4.60","0.10","4.50","1.60","81%","3.52","3.70","0.00","00:55","6%","0.70","0.20","0.00","12185.40","702.43","13556.20","26389.80","9164.27","6335.50","22387.70","5726.40","14492.20","429.40","4736.30","57143.00","3387.85","44743.05","11005.50","684.80","489.50","1.50","19218.40","14863.30","13795.50","12810.00","2:51","00:11","00:15","00:17","00:00","4310.30","251.05","3.30","0.00","0.00","0.40","16%","7%","24.72","5227.72","0.80","835.70","0","0","0","0","0","308.30","0","0","0","1.30","0","0","00:00","88.50","0","5","0.61","8%","11%","30%","18%","4%","0","0","0%","0","0%","0","0","0","0","0","0","5","0","0","0","0","0"
"Kazerus","10","80%","11.00","1.70","9.30","2.90","85%","5.94","6.80","0.30","1:42","9%","1.60","0.90","0.20","26274.00","1553.90","22933.70","45886.60","12631.89","19545.90","31868.70","7371.30","21788.20","508.70","12176.60","3580.80","1267.40","9466.94","882.60","17945.20","0.00","0.20","74997.20","61344.80","34303.60","58317.80","1:11","00:00","00:05","00:22","00:00","6568.90","390.87","5.10","0.00","0.10","0.00","45%","21%","26.06","6460.02","0.90","465.50","0.00","0.60","0","0","0","650.30","0","0","0","0","0","0","00:00","169.10","0.00","4","0.37","14%","36%","2%","7%","3%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Tetcher","9","44.4%","9.89","1.33","8.56","3.00","78%","5.78","7.00","0.11","2:23","10%","2.00","1.22","0.22","39621.67","1778.95","84879.44","120572.44","19832.78","25515.33","125726.44","15694.22","97840.78","4565.33","35999.89","603.67","990.04","9975.95","752.33","22024.89","603.67","0.11","77612.33","68571.33","35841.97","46568.33","2:32","00:02","00:03","00:08","00:00","18534.22","846.87","5.33","0.00","0.11","0.11","35%","18%","27.29","10779.40","3.00","0","0","0","0","0","0","6803.00","0","0","0","21.67","0","0","00:00","0","0","7","0.52","17%","27%","0%","12%","1%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","0","0","0"
"Slice","7","71.4%","9.29","1.86","7.43","1.71","82%","7.86","7.71","0.14","1:09","6%","0.71","0.86","0.14","45708.57","1891.86","58445.43","88694.57","38552.64","27430.00","90727.43","12495.86","70044.43","2843.14","11458.43","0.00","616.05","10638.71","0.00","14268.14","0.00","0.00","77059.29","69676.00","53708.31","50035.00","5:40","00:00","00:03","00:17","00:00","13006.00","591.52","3.43","0.00","0.14","0.14","30%","13%","27.12","10828.44","0","0","0.00","0.57","0","0","0","816.71","0","0","0","14.43","0","0","00:00","0","0","4","0.64","21%","30%","0%","25%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Apex","7","71.4%","13.43","0.86","12.57","1.43","84%","12.79","9.14","0.00","1:06","6%","0.57","0.00","0.00","20021.43","933.19","32370.29","22032.00","18801.18","11660.00","23514.57","8478.86","12958.71","558.00","10967.00","70109.86","3588.13","67010.21","14192.00","2669.71","1515.57","1.29","24773.00","20284.29","21531.89","15089.57","13:24","00:08","00:15","00:09","00:00","7276.43","349.60","5.43","0.00","0.43","0.14","43%","17%","26.13","8032.69","3.00","0","0","0","0","0","0","1980.57","0","0","0","0","0","0.00","00:00","0","0","4","0.78","9%","11%","31%","58%","3%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","0","0","0"
"myserysyn","6","33.3%","9.50","1.33","8.17","1.83","90%","5.96","5.33","0.33","1:26","7%","1.50","0.33","0.00","21812.83","1110.94","33036.00","55605.50","12844.21","11797.67","56560.33","4351.33","44402.67","1732.17","10015.50","39504.00","2503.01","31716.78","5984.00","7088.33","0.00","0.33","33892.17","27702.83","20202.00","20478.00","1:08","00:17","00:00","00:10","00:00","9671.00","471.24","3.83","0.00","0.33","0.33","29%","11%","25.66","6593.20","3.50","0","0","0","0","0","0","1031.00","0","0","0","1.33","0","16342.50","00:00","124.50","0","3","0.64","14%","17%","22%","6%","2%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","2","0","0"
"GlitterBeard","6","33.3%","7.67","0.67","7.00","4.50","82%","1.81","3.83","0.33","3:13","15%","2.00","0.17","0.00","14761.67","675.28","26295.33","19182.83","3157.22","7790.17","23498.17","4310.67","13883.17","1513.83","7517.83","55997.50","2661.29","12527.85","9393.33","1645.83","0.00","0.33","34693.67","20549.17","7672.34","22922.67","4:03","00:03","00:14","00:05","00:00","6247.67","296.67","4.50","0.33","0.50","0.50","11%","12%","26.54","8882.96","0.00","0","0","0","0","0","0","0","0","0","0","3.33","0","2318.67","00:00","0","0","5","0.41","7%","14%","22%","22%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"RomedyMC","5","20%","7.80","2.00","5.80","2.20","77%","5.17","7.00","0.20","1:36","7%","1.20","0.60","0.00","32641.80","1403.99","61132.00","141236.20","20099.20","23877.60","146052.60","5574.60","121206.20","2139.80","15539.20","0.00","1127.63","14511.00","3.80","25190.00","0.00","0.00","75234.80","64517.60","41098.07","40681.20","1:43","00:00","00:01","00:15","00:00","17897.40","777.26","2.00","0.00","0.00","0.20","16%","13%","24.95","6998.27","0","0","0","0","0","0","0","3933.40","0","0","0","33.80","0","0","00:00","2499.60","0","4","0.43","15%","27%","0%","7%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"eXcel","5","20%","3.00","0.20","2.80","2.20","68%","1.42","2.20","0.20","1:35","9%","1.20","0.60","0.20","20278.00","1036.06","21079.80","61660.60","11528.30","12723.00","51669.00","3217.00","42364.40","657.40","7999.80","0.00","687.20","8091.02","0.00","13632.80","0.00","0.00","54534.80","45381.80","27646.73","39215.80","5:27","00:00","00:01","00:20","00:00","8081.40","431.41","2.20","0.40","0.00","0.00","5%","6%","24.42","5506.37","0","0","0.00","0.40","0","0","0","2219.80","0","0","0","10.60","0","8248.80","00:00","0","0","4","0.37","13%","32%","0%","27%","2%","0","0","0%","0","0%","0","0","0","0","0","0","14","0","0","0","0","0"
"Styxa","4","100%","12.25","5.50","6.75","0.00","98%","12.25","12.25","0.00","00:00","0%","0.00","0.50","0.00","58221.25","2429.79","52982.75","192999.00","58221.25","25763.00","134239.25","26500.75","95050.00","3160.75","41807.50","0.00","239.65","5765.25","0.00","5765.25","0.00","0.00","19895.50","19895.50","19895.50","10273.50","1:27","00:03","00:00","00:03","00:00","16130.00","717.14","4.00","0.00","0.25","0.00","38%","22%","26.94","9730.05","0","10682.25","0","0","0","0","0","0","0","0","0","12.00","0","0","00:00","0","0.00","3","3.15","28%","7%","0%","6%","1%","0","0","0%","0","0%","6","0","0","0","0","0","16","2","0","107","0","0"
"Michaelan","4","50%","4.25","1.00","3.25","1.50","55%","3.00","3.75","0.00","00:55","5%","0.75","0.50","0.00","27153.25","1724.63","46248.75","125674.25","16353.25","14398.00","130025.50","18250.75","106763.00","196.25","16972.25","0.00","729.25","7094.50","0.00","11442.50","0.00","0.00","40579.75","34929.75","24862.13","18972.00","00:30","00:00","00:00","00:10","00:00","17566.75","1119.71","2.00","0.00","0.00","0.00","23%","12%","24.02","3566.45","2.00","1449.25","0","0","0","0","0","3483.75","0","0","0","0","0","0","00:00","0","0","3","0.65","19%","21%","0%","4%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Inept","4","50%","6.75","1.25","5.50","2.00","88%","5.68","6.25","0.25","1:11","5%","1.50","0.75","0.00","32159.00","1585.34","49202.50","134788.25","20048.43","18460.25","125590.50","10536.00","105114.00","532.25","19998.25","0.00","1053.32","16217.18","0.00","20358.25","0.00","0.00","60630.00","52877.50","41520.00","30399.75","1:02","00:02","00:00","00:20","00:00","18358.25","923.08","3.25","0.00","0.50","0.25","25%","18%","25.47","6570.70","0","0","0","0","0","0","0","3325.25","0","0","0","0","0","0","00:00","354.50","0","3","0.61","20%","24%","0%","5%","2%","0","0","0%","0","0%","0","0","0","0","0","0","3","2","0","0","0","0"
"Daust","4","50%","6.50","1.25","5.25","2.75","66%","4.56","3.75","0.25","1:40","8%","2.00","0.75","0.00","29766.00","1567.61","56240.50","33690.50","12984.81","25053.00","51052.00","11399.00","34782.00","485.50","6951.50","358.75","1258.76","10509.69","0.00","22836.50","358.75","0.00","62475.00","51868.50","26406.88","46967.75","1:02","00:00","00:00","00:11","00:00","9708.25","624.07","4.50","0.00","0.25","0.00","27%","12%","24.45","5370.03","0.00","0","0","0","0","0","0","1583.75","0","0","0","0","0","0","00:00","0","0","2","0.46","18%","29%","1%","5%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Desperado","2","100%","15.00","6.00","9.00","1.50","91%","11.75","11.50","1.50","1:00","5%","0.00","0.50","0.00","64949.00","2900.82","41356.00","184277.50","53532.00","25482.50","142750.00","23783.00","89764.50","14721.50","20845.00","0.00","30.74","313.50","0.00","627.00","0.00","0.00","23636.00","18922.00","15392.50","11354.00","00:10","00:00","00:00","00:00","00:00","18276.50","832.54","6.00","0.00","1.50","0.00","26%","17%","28.41","11144.80","0","0","0","0","0","0","0","0","0","0","0","10.00","0","0","00:00","0","0","2","3.64","26%","9%","0%","1%","0%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"LigMaPoll","1","0%","6.00","0.00","6.00","2.00","86%","3.00","5.00","0.00","2:10","11%","1.00","1.00","0.00","54732.00","2759.02","28980.00","155730.00","27366.00","39881.00","108499.00","29151.00","73794.00","177.00","22697.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","37367.00","28385.00","18683.50","26541.00","00:59","00:05","00:00","00:00","00:00","12410.00","625.58","7.00","0.00","0.00","1.00","51%","13%","26.05","7202.52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:00","0","0","1","1.46","27%","19%","0%","5%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
