"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"Conflicted","13","46.2%","9.15","2.54","6.62","1.62","87%","6.91","7.92","0.31","1:00","6%","0.92","0.54","0.08","43417.85","2303.72","25543.08","140877.08","31531.46","25911.69","90773.23","15268.31","58615.62","3118.54","27827.62","0.00","153.14","1865.06","0.00","2774.62","0.00","0.00","23181.08","18585.85","14860.10","14489.15","6:20","00:10","00:01","00:01","00:00","10094.85","533.67","4.46","0.00","0.08","0.23","23%","13%","25.50","7347.75","0","2565.08","0.00","0.38","0","0","0","4224.31","0","0","0","2.54","0","0","00:00","0","0","9","2.42","27%","12%","0%","32%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"R1EBigBeerd","12","50%","9.83","2.67","7.08","2.67","79%","5.54","7.58","0.42","1:32","7%","1.25","0.33","0.00","49198.17","2387.65","56606.67","112477.50","22406.51","22936.58","97069.75","12046.00","68186.92","1229.67","22537.00","639.00","689.95","4554.62","0.00","10627.67","628.25","0.00","57646.92","49986.83","22874.70","28145.42","2:22","00:00","00:00","00:13","00:00","12843.25","655.50","3.50","0.00","0.08","0.00","30%","16%","25.62","8337.19","2.42","958.50","0.08","0.42","0","0","0","0","0.00","0.00","0.00","5.58","0","0","00:00","16.17","0.00","6","1.15","25%","25%","1%","13%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Slowcheetah","12","0%","3.25","1.00","2.25","4.58","54%","0.64","1.75","0.50","2:21","13%","3.00","0.50","0.17","25147.00","1492.04","27730.00","56258.92","6941.06","14938.67","44118.50","5219.50","32068.58","1875.17","13156.08","0.00","902.62","3164.03","11.25","16272.67","0.00","0.00","53377.33","33236.50","11264.13","41370.83","00:31","00:00","00:05","00:12","00:00","6952.25","421.31","3.08","0.17","0.00","0.42","0%","6%","23.58","4491.45","0.25","0","0","0","0","0","0","1077.17","0","0","0","0.00","0","0.00","00:00","386.25","0.17","5","0.76","21%","24%","0%","3%","2%","0","0","0%","0","0%","0","0","0","0","0","0","4","2","0","0","0","0"
"B1anchard","11","0%","3.91","0.73","3.18","3.45","75%","1.56","2.64","0.00","1:58","11%","2.18","0.91","0.18","25790.55","1456.82","41201.73","93462.18","9221.15","10432.73","89642.91","5060.82","75525.55","3253.82","18049.09","5505.27","635.20","2790.83","1352.91","4881.36","0.00","0.09","39717.18","29828.73","11766.47","23014.18","1:33","00:01","00:00","00:04","00:00","12514.27","703.27","2.55","0.09","0.00","0.45","0%","7%","23.23","4249.77","0.00","0","0","0","0","0","0","4518.64","0","0","0","2.00","0","0.00","00:00","553.82","0.00","9","0.74","20%","19%","3%","7%","1%","0","0","0%","0","0%","0","0","0","0","0","0","4","0","0","0","0","0"
"AbsoluteYota","11","45.5%","13.36","0.64","12.73","1.73","82%","11.45","10.82","0.09","1:24","7%","0.73","0.27","0.00","10946.27","562.31","15709.64","25601.82","8043.73","5600.09","21756.09","6503.09","13285.27","509.00","8655.36","65576.64","4024.78","61452.78","7689.45","9250.73","6378.27","1.18","29216.27","23951.45","19209.91","16388.64","1:40","00:14","00:03","00:45","00:00","6261.55","311.76","4.64","0.00","0.36","0.18","32%","21%","25.37","6633.27","0.00","715.09","0","0","0","0","0","1976.27","0","0","0","1.64","0","0","00:00","0","0","3","0.50","6%","12%","31%","8%","5%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"WitsEnd","10","50%","9.10","0.60","8.50","2.40","82%","5.23","6.10","0.10","1:38","8%","1.20","0.80","0.10","24580.40","1227.41","25522.30","31227.30","12213.88","11999.00","21942.00","3833.80","13837.40","975.20","10535.90","68554.30","3332.18","31779.47","12001.30","251.20","0.00","2.00","30583.80","23828.40","14342.08","16650.90","2:58","00:13","00:12","00:09","00:00","5667.80","283.88","4.50","0.00","0.00","0.30","26%","14%","26.09","7665.94","0.50","745.40","0","0","0","0","0","2537.30","0","0","0","0","0","1290.30","00:00","101.60","0.00","7","0.81","12%","13%","29%","17%","3%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Jayzon","10","60%","13.30","1.70","11.60","1.40","84%","10.23","11.80","0.20","1:03","5%","0.40","0.30","0.00","22546.00","1124.16","28522.40","55940.40","17151.70","11407.20","41918.40","9609.10","26800.90","1453.90","19550.80","55292.20","3018.38","41452.18","12065.50","612.20","388.30","1.60","29105.30","24933.90","20480.80","16445.20","1:24","00:04","00:08","00:17","00:00","8645.40","450.35","5.40","0.00","0.20","0.10","33%","20%","26.62","8107.03","0","0","0.00","0.70","0","0","0","6432.30","0","0","0","3.00","0","0","00:00","0","0","7","0.77","12%","13%","27%","7%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Skycake420","9","66.7%","11.56","2.33","9.22","1.78","92%","8.04","9.00","0.44","1:10","6%","0.56","0.11","0.00","26086.56","1436.86","45258.11","40976.89","17582.02","13427.44","41622.11","9477.11","26071.78","1188.89","18685.44","46557.67","3058.38","36619.44","7811.44","9832.22","530.89","1.78","30275.78","24872.78","18034.59","16641.44","00:43","00:20","00:00","00:11","00:00","7895.56","435.49","4.44","0.67","0.22","0.00","47%","19%","26.67","7476.99","0.00","0","0.00","0.11","0","0","0","2566.11","0","0","0","0","0","717.33","00:00","0","0.00","3","0.95","17%","15%","20%","4%","3%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"DungBeetle","8","0%","1.63","0.00","1.63","4.25","56%","0.43","0.88","0.00","2:10","15%","2.75","0.63","0.00","17232.25","1261.14","43015.00","27971.00","4218.82","9110.50","31262.00","2780.00","21503.75","503.63","12190.88","3208.00","543.35","1930.21","986.38","4577.75","0.00","0.13","28498.25","16772.38","6895.64","19174.75","4:26","00:00","00:00","00:00","00:00","4680.38","343.11","2.25","0.00","0.00","0.50","0%","3%","22.65","2311.88","0.25","0","0","0","0","0","0","4272.75","0","0","0","2.13","0","0.00","00:00","0","0","4","0.63","19%","19%","2%","30%","0%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","0","0","0"
"Thoren","8","37.5%","8.25","3.63","4.63","3.38","94%","3.07","5.00","0.63","2:26","12%","1.75","0.50","0.38","52573.75","2605.75","38050.38","92551.00","19912.20","26711.50","47309.00","9083.63","28930.38","1007.13","29921.50","0.00","425.82","2150.00","1.88","9871.00","0.00","0.00","32683.13","21361.13","9651.24","22624.88","00:54","00:00","00:03","00:05","00:00","7209.75","347.86","5.63","0.13","0.13","0.50","10%","12%","25.91","7881.36","0.50","1402.13","0","0","0","0","0","8167.63","0.00","0.00","0.00","0","0","2720.13","00:00","0","0","6","2.20","27%","13%","0%","5%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Alberto","8","25%","12.50","4.88","7.63","1.50","82%","10.19","10.25","0.25","1:11","5%","1.00","0.38","0.00","85174.75","3929.54","80767.38","160231.50","72302.47","36290.75","134099.63","14791.50","94998.13","5270.63","16919.88","0.00","54.74","1050.81","258.75","1150.50","0.00","0.00","40628.88","35441.63","32632.91","23718.88","7:21","00:00","00:00","00:02","00:00","14798.25","676.88","4.00","0.00","0.13","0.00","18%","17%","25.43","7505.65","1.13","0.00","0","0","0","0","0","0","0","0","0","3.50","0","0","00:00","198.88","0","3","2.30","34%","14%","0%","34%","0%","0","0","0%","0","0%","0","0","0","0","0","0","34","2","0","36","0","0"
"unrealcory","5","20%","12.00","2.80","9.20","1.00","83%","10.53","11.20","0.20","00:42","3%","0.20","0.60","0.00","70292.00","2866.42","24496.20","253676.80","59909.07","33456.00","182893.40","15456.40","145942.00","1943.20","24586.60","0.00","767.18","17939.13","0.00","22414.60","0.00","0.00","57538.80","54196.00","43229.60","29142.20","2:07","00:00","00:06","00:13","00:00","21706.60","756.50","3.20","0.40","0.40","0.00","18%","17%","26.77","11423.83","0.80","0","0.00","1.00","0","0","0","4630.00","0","0","0","0","0","314.40","00:00","0","0","4","1.58","30%","18%","0%","8%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"runtimelogic","5","40%","7.60","0.60","7.00","3.00","68%","4.83","4.80","0.20","2:10","10%","1.80","1.20","0.40","29952.60","1260.38","65287.40","57639.40","16535.07","21041.20","60536.80","12103.60","37695.60","2619.80","17664.40","701.80","855.69","12661.63","374.40","19276.20","0.00","0.00","67844.20","57155.20","46081.25","51030.00","00:57","00:00","00:00","00:20","00:00","8039.60","361.96","2.00","0.40","0.20","0.00","23%","14%","27.83","10845.56","0","0","0","0","0","0","0","6125.20","0.00","0.00","0.00","2.40","0","597.40","00:00","0.00","0","3","0.69","14%","27%","0%","4%","1%","0","0","0%","0","0%","3","0","0","0","0","0","2","0","0","0","0","0"
"PalmBall","4","50%","14.75","2.00","12.75","3.50","87%","10.30","10.25","0.25","2:18","9%","1.75","0.25","0.00","34597.75","1216.32","70751.25","80683.50","18922.45","24058.50","88467.00","11146.75","57009.50","3278.00","10985.00","0.00","698.49","14389.40","0.00","18739.25","0.00","0.00","71687.25","60298.50","45593.87","44912.00","1:57","00:00","00:04","00:39","00:00","11714.50","405.46","3.75","0.00","0.00","0.00","36%","16%","29.70","16799.02","1.75","0","0.00","0.50","0","0","0","1101.75","0","0","0","7.00","0","0","00:00","0","0","4","0.48","14%","26%","0%","8%","3%","0","0","0%","0","0%","0","0","0","0","0","0","3","0","0","0","0","0"
"SuddenBears","4","50%","8.25","1.25","7.00","2.25","69%","6.58","6.50","0.25","1:41","8%","1.50","0.25","0.00","33653.50","1642.19","31882.00","55107.25","16051.58","16561.25","44017.25","6985.00","34726.00","1321.00","6402.00","29644.50","2069.28","32915.54","5308.25","7298.25","0.00","0.25","39239.75","33646.00","19154.50","17808.00","4:13","00:00","00:00","00:01","00:00","7220.25","387.90","3.50","0.00","0.25","0.25","32%","15%","28.17","10863.30","0","0","0.00","2.25","0","0","0","436.50","0","0","0","4.50","0","0","00:00","0.00","0","3","0.95","18%","16%","14%","23%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"R1EVelvet","4","25%","8.75","3.75","5.00","3.75","81%","2.50","7.50","1.25","2:33","11%","2.00","1.25","0.25","58454.00","2664.18","59898.50","98718.75","17893.29","36341.50","49183.50","5790.50","28420.25","2270.50","33686.25","0.00","200.59","911.56","0.00","4786.75","0.00","0.00","46162.00","35690.25","13615.83","29107.25","2:06","00:00","00:00","00:02","00:00","8368.50","394.22","5.00","0.00","0.00","0.00","7%","12%","25.03","6882.48","0","10306.50","0","0","0","0","0","0","0","0","0","0","0","0","00:00","1648.75","0","4","1.31","24%","17%","0%","10%","0%","0","0","0%","0","0%","0","0","0","0","0","0","1","1","0","0","0","0"
"Zagi","3","33.3%","5.33","0.00","5.33","1.67","81%","4.83","5.00","0.00","1:21","6%","1.33","0.67","0.00","16292.00","711.17","40011.33","16526.00","11535.50","7586.33","26262.00","1581.00","14310.33","1098.00","7511.33","102918.00","3898.43","84938.17","15444.67","1189.00","0.00","1.33","36072.33","30623.00","27977.17","18282.67","2:03","00:00","00:24","00:00","00:00","4741.67","178.71","3.67","0.00","0.00","0.33","4%","9%","25.55","10221.07","0","0","0","0","0","0","0","193.33","0","0","0","21.67","0","0","00:00","1485.67","0","2","0.50","7%","13%","34%","11%","2%","0","0","0%","0","0%","1","0","0","0","0","0","2","0","0","0","0","0"
"Dancer","3","33.3%","6.33","3.00","3.33","3.33","100%","2.29","3.33","0.67","1:58","8%","2.33","0.33","0.00","86475.00","3313.18","36139.67","230317.00","30104.27","45214.33","158193.33","8740.33","110296.67","6886.33","19598.67","0.00","635.72","4269.50","0.00","11835.00","0.00","0.00","60658.33","46049.00","20132.74","40503.00","1:44","00:00","00:03","00:05","00:00","16532.67","668.23","2.00","0.00","0.00","0.33","4%","9%","25.55","10221.07","0","0","0","0","0","0","0","1298.00","0","0","0","9.00","0","0","00:00","2523.33","0","3","1.36","34%","24%","0%","9%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"mbb424","3","33.3%","5.33","0.67","4.67","4.33","81%","1.16","4.00","0.33","2:47","11%","3.33","1.67","0.00","27767.67","1121.10","32556.67","45570.33","6400.87","18365.67","39276.00","2754.33","26750.67","1748.67","6657.33","331.00","1134.33","6719.04","186.67","26704.67","0.00","0.00","98718.67","74482.33","23082.00","72202.67","00:39","00:00","00:06","00:17","00:00","6535.67","266.45","2.00","0.00","0.00","0.33","4%","9%","25.55","10221.07","0","0","0","0","0","0","0","626.00","0","0","0","18.33","0","0","00:00","1357.00","0","3","0.28","12%","36%","0%","3%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"jackw72","3","33.3%","5.33","1.33","4.00","2.33","81%","2.22","3.00","0.00","1:53","7%","1.00","0.00","0.00","65274.67","2656.59","27866.33","197614.33","34898.22","35299.00","132471.33","7686.33","94471.33","8482.67","12031.67","0.00","88.58","1021.33","0.00","3064.00","0.00","0.00","33491.00","26152.00","16365.89","21789.00","1:57","00:12","00:00","00:17","00:00","13336.33","555.39","2.67","0.00","0.00","0.33","4%","9%","25.55","10221.07","0","0","0","0","0","0","0","220.67","0","0","0","20.33","0","0","00:00","4188.33","0","3","2.01","27%","12%","0%","9%","2%","0","0","0%","0","0%","3","0","0","0","0","0","11","0","0","0","0","0"
"Calypso","3","33.3%","5.33","1.33","4.00","2.33","87%","2.44","4.33","0.00","1:31","6%","1.00","0.00","0.00","47289.00","1881.36","78736.00","200819.67","23242.56","23248.67","198061.00","5580.33","159976.00","7110.67","16855.00","0.00","490.99","6575.89","0.00","14006.33","0.00","0.00","43958.00","36510.33","20607.33","25722.67","1:48","00:00","00:00","00:02","00:00","19206.67","687.05","3.00","0.00","0.00","0.33","4%","9%","25.55","10221.07","0","0","0","0","0","0","0","1871.00","0","0","0","7.33","0","0","00:00","1544.67","0","3","1.12","20%","15%","0%","8%","0%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","0","0","0"
"Silma","2","0%","1.50","0.50","1.00","1.00","50%","0.75","1.00","0.00","00:40","4%","0.00","0.00","0.00","24989.50","1365.05","52849.50","49931.50","19461.25","10999.50","54337.50","1970.50","37196.00","1975.00","14983.00","0.00","130.94","2632.50","0.00","2632.50","0.00","0.00","16969.50","14970.50","12818.00","7262.50","1:39","00:00","00:00","00:00","00:00","5974.50","321.64","4.00","0.00","0.00","0.50","0%","0%","24.26","4894.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:00","0","0.00","2","1.47","23%","10%","0%","8%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"souza","2","0%","8.50","5.00","3.50","5.00","81%","1.60","4.00","1.00","3:18","15%","2.50","0.50","0.00","52247.50","2426.27","71347.50","120489.50","9557.55","30576.00","109288.50","17533.00","74147.50","763.00","22860.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29282.00","14683.00","6008.10","17919.00","00:01","00:00","00:19","00:00","00:00","12159.50","629.77","5.00","0.00","0.00","0.50","5%","10%","26.49","8909.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","00:00","7771.00","0","1","1.62","24%","15%","0%","0%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruffian","2","0%","4.00","1.00","3.00","2.50","117%","1.67","2.50","0.00","1:54","10%","1.50","0.50","0.00","45750.50","2480.15","82880.50","58730.00","19492.75","29692.00","53203.50","3683.50","32181.00","0.00","31371.00","0.00","422.67","3288.33","0.00","7798.50","0.00","0.00","30035.50","22899.00","12401.33","21072.50","00:12","00:00","00:00","00:00","00:00","7987.00","432.69","4.00","1.00","0.00","0.50","2%","3%","22.85","3158.19","0","0","0","0","0","0","0","3862.00","0","0","0","0","0","27193.50","00:00","0","0","2","1.53","23%","15%","0%","1%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Gib","2","0%","3.00","2.00","1.00","0.50","100%","3.00","2.50","0.00","00:25","2%","0.00","0.50","0.00","50573.50","2471.50","46769.50","85052.00","50573.50","21538.50","58264.50","6918.00","46489.00","0.00","14794.00","0.00","54.54","1066.50","0.00","1066.50","0.00","0.00","28195.50","26587.50","28195.50","13066.50","00:03","00:00","00:11","00:00","00:00","10653.00","519.83","6.00","0.00","0.00","0.00","5%","5%","24.34","5379.61","0","0","0","0","0","0","0","3925.50","0","0","0","0","0","0","00:00","0","0","2","1.79","25%","12%","0%","0%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
