"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"PiNkBlAcKoUt","8","75%","9.13","2.00","7.13","0.50","88%","9.13","8.25","0.00","00:19","2%","0.38","0.25","0.00","42720.38","2413.01","15991.38","137729.25","42720.38","13833.25","81017.25","16567.25","55088.50","1081.13","25426.00","0.00","120.28","1941.50","55.88","1941.50","0.00","0.00","17298.75","16016.88","17298.75","8031.00","00:41","00:00","00:00","00:05","00:00","9172.25","515.81","5.00","0.00","0.00","0.00","49%","18%","26.08","6196.83","1.50","2347.88","0.00","0.25","0","0","0","0","0","0","0","0","0","1284.88","00:00","913.13","0.00","4","2.82","28%","9%","0%","4%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"deathomen","4","50%","6.75","2.50","4.25","1.75","121%","4.33","3.75","0.00","1:04","6%","1.00","0.50","0.50","34004.75","2060.66","64007.25","77845.75","26100.17","14367.25","65581.50","14756.00","35322.75","3006.75","30183.25","0.00","117.34","1211.00","0.00","2502.50","0.00","0.00","24292.25","19875.50","15581.25","13079.75","00:27","00:00","00:01","00:00","00:00","6709.00","381.04","4.25","0.00","0.00","0.25","19%","11%","26.83","7973.92","0","0","0","0","0","0","0","6761.75","0","0","0","1.75","0","0","00:00","0","0.00","3","1.79","25%","13%","0%","3%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Nemat0de","12","33.3%","6.33","1.67","4.67","1.83","113%","4.90","4.50","0.17","1:05","6%","1.08","0.75","0.00","35598.25","2140.60","56436.58","84408.00","22727.22","20950.92","81164.92","11775.50","58096.83","1669.92","19140.00","0.00","116.77","1220.42","0.00","1945.58","0.00","0.00","25324.58","19799.42","15363.10","16725.67","00:06","00:00","00:02","00:00","00:00","9075.67","554.46","3.33","0.00","0.00","0.08","14%","11%","24.43","4510.51","0","3136.67","0.00","0.25","0","0","0","1395.67","0","0","0","5.42","0","0","00:00","0","0","5","1.43","27%","14%","0%","1%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Dagnie","18","44.4%","8.44","2.28","6.17","2.78","92%","4.40","5.50","0.50","1:49","9%","1.44","1.17","0.11","43503.89","2241.28","88612.28","75334.67","19829.49","26655.83","81836.11","18575.67","46564.22","3801.11","31965.28","194.22","109.57","749.97","0.00","1609.78","194.22","0.00","38684.33","30688.11","17081.76","23780.06","1:03","00:00","00:04","00:01","00:00","11473.50","580.43","5.56","0.00","0.11","0.22","30%","13%","26.03","7733.21","1.94","2572.56","0.06","0.44","0","0","0","1662.50","0","0","0","0","0","0","00:00","0","0.00","6","1.14","22%","17%","0%","5%","0%","0","0","0%","0","0%","0","0","0","0","0","0","13","1","0","0","0","0"
"pants","16","31.3%","8.50","3.00","5.31","2.06","81%","5.38","6.94","0.38","1:25","7%","0.88","0.44","0.06","41670.94","2090.22","25572.69","145014.69","23475.47","22766.56","92834.31","13690.75","61170.38","3973.44","28751.63","0.00","102.41","883.39","7.44","1805.88","0.00","0.00","27228.44","21378.44","14261.88","16109.06","2:24","00:01","00:01","00:04","00:00","10776.19","540.42","4.63","0.00","0.13","0.13","22%","14%","26.09","7783.62","0.00","1088.19","0.00","0.00","0","0","0","5060.69","0","0","0","4.06","0","0","00:00","2196.38","0.00","8","1.58","29%","13%","0%","12%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"MrPotatoHead","17","58.8%","11.94","4.53","7.41","1.24","92%","8.75","9.06","0.24","00:51","4%","0.41","0.41","0.00","49362.82","2592.44","45711.47","119565.24","38578.19","21033.06","85669.53","17283.76","54387.59","6549.24","28037.29","0.00","96.81","795.29","88.18","1623.12","0.00","0.00","19254.29","16128.35","12335.77","9504.47","1:12","00:00","00:00","00:02","00:00","11163.00","607.58","4.18","0.06","0.06","0.00","49%","20%","26.21","7132.19","0.00","5686.53","0.00","0.00","0","0","0","1963.24","0.00","0.00","0.00","0","0","1226.06","00:00","0","0.06","7","3.67","30%","9%","0%","7%","0%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","69","0","0"
"VinceNoir","2","100%","12.00","2.50","9.50","0.50","95%","12.00","9.50","0.00","00:32","3%","0.00","0.00","0.00","25148.50","1774.96","35551.00","112012.50","25148.50","7768.00","77143.00","26708.00","45067.50","3998.00","45995.00","0.00","86.58","1688.00","0.00","1688.00","0.00","0.00","17689.00","15880.00","17689.00","6579.00","3:37","00:00","00:00","00:07","00:00","7811.50","512.92","4.00","0.00","0.00","0.50","49%","23%","29.52","9741.50","0","5696.00","0","0","0","0","0","23473.50","0","0","0","0","0","0","00:00","0","0","2","1.56","24%","13%","0%","23%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"FoulEnergy","2","0%","1.50","0.50","0.50","4.50","50%","0.35","0.50","0.00","2:39","16%","2.50","0.00","0.00","31214.50","1946.64","35394.50","112468.50","7110.20","18553.50","94098.00","2596.50","72719.50","2460.00","16750.50","0.00","84.59","278.20","0.00","1391.00","0.00","0.00","25432.50","12052.50","5656.10","17775.50","1:15","00:00","00:00","00:00","00:00","9930.50","616.26","2.50","0.00","0.00","0.50","2%","4%","22.65","2570.58","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","00:00","0","0.00","2","1.26","27%","14%","0%","8%","0%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"KingAndrew","19","21.1%","6.58","2.32","4.26","2.05","90%","3.90","5.16","0.16","1:27","7%","0.74","0.26","0.00","48173.32","2532.96","62136.21","97256.37","26985.11","26986.05","76389.63","11181.95","49649.26","2482.53","29963.26","0.00","80.27","668.54","0.00","1628.89","0.00","0.00","27566.47","21884.05","15428.70","17184.21","1:22","00:00","00:04","00:01","00:00","8160.68","441.69","4.74","0.11","0.11","0.05","21%","10%","24.71","5442.29","0.63","616.53","0.00","0.84","0","0","0","3575.89","0","0","0","0.16","0","3830.05","00:00","0","0.16","10","1.94","29%","14%","0%","7%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Ruffian","18","100%","13.50","4.22","9.28","0.50","93%","12.94","12.00","0.17","00:27","2%","0.06","0.39","0.06","40752.06","2195.26","29232.39","135192.94","39031.83","13071.00","82806.61","26269.33","43620.00","3302.56","41560.22","7.50","79.59","1407.83","2.50","1511.61","7.50","0.00","15300.39","13809.06","13779.31","6764.11","1:02","00:00","00:00","00:07","00:00","9761.83","527.94","7.72","0.06","0.22","0.06","44%","23%","28.50","9923.44","0.44","5320.61","0.06","0.33","0","0","0","5409.50","0.00","0.00","0.00","0","0","5235.06","00:00","0","0","6","3.44","25%","8%","0%","6%","1%","0","0","0%","0","0%","0","0","0","0","0","0","4","0","0","0","0","0"
"DrHuxtable","10","0%","4.00","1.30","2.70","1.90","85%","2.42","3.00","0.00","1:04","7%","0.90","0.40","0.00","44323.30","3014.03","12588.40","94246.80","30888.40","20432.00","51186.50","5763.90","39407.30","692.50","8565.50","0.00","73.16","486.18","0.00","1320.90","0.00","0.00","17992.80","12892.70","9317.86","11072.10","00:14","00:00","00:00","00:01","00:00","5957.70","398.00","2.20","0.00","0.00","0.20","0%","7%","22.45","2337.09","0.40","982.40","0.00","0.50","0","0","0","851.50","0.00","0.00","0.00","0","0","0","00:00","0","0.00","4","3.75","39%","10%","0%","2%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","1","0","0"
"Nugs","22","50%","8.64","2.77","5.86","1.32","94%","6.33","7.14","0.41","00:52","4%","0.77","0.27","0.09","72077.00","3705.80","26954.82","177136.05","53646.03","21618.64","100926.36","14427.05","70853.32","4587.14","31049.50","0.00","52.22","757.52","18.82","1136.55","0.00","0.00","22889.27","19028.55","15970.02","12584.82","00:15","00:00","00:00","00:13","00:00","12433.91","629.43","5.00","0.00","0.09","0.18","34%","13%","26.21","7819.04","0.23","3080.23","0.05","0.14","0","0","0","6792.91","0","0","0","0","0","0","00:00","0","0.00","3","3.83","37%","10%","0%","1%","1%","0","0","0%","0","0%","0","0","0","0","0","0","20","0","0","0","0","0"
"Trilaina","16","100%","14.00","4.81","9.19","1.56","94%","10.05","10.56","0.69","1:03","5%","0.69","0.94","0.00","49602.81","2630.40","68464.94","106150.44","34883.14","24754.94","81772.75","25719.88","43482.19","2773.13","44040.94","0.00","49.62","890.34","0.94","1050.63","0.00","0.00","29999.81","25157.06","20155.50","17517.50","1:51","00:00","00:01","00:01","00:00","11213.25","592.96","8.50","0.19","0.25","0.00","43%","23%","28.37","9946.18","0.00","3625.00","0.00","0.00","0","0","0","5405.75","0.00","0.00","0.00","0","0","5047.31","00:00","0","0","5","1.80","30%","16%","0%","11%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Wstar","17","58.8%","9.18","3.12","5.94","1.59","93%","6.96","7.29","0.41","1:00","5%","0.47","0.47","0.00","61447.94","3149.92","27454.53","166536.41","41651.33","25989.18","106020.76","24397.06","66398.24","4789.29","24112.00","0.00","20.38","492.00","68.76","492.00","0.00","0.00","23724.71","19902.94","15367.75","11520.65","1:43","00:00","00:00","00:03","00:00","10854.41","564.57","4.76","0.12","0.00","0.06","29%","17%","26.75","8049.85","2.18","0","0.18","0.29","0","0","0","2900.00","0","0","0","1.71","0","261.47","00:00","0","0.00","5","2.76","31%","11%","0%","9%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"itsjustLugo","6","100%","12.67","4.33","8.17","0.50","97%","11.56","12.00","0.00","00:14","1%","0.33","0.00","0.00","46248.50","2969.20","21881.17","148199.00","39156.61","18315.33","109928.67","31124.67","66388.50","2774.83","15877.33","0.00","11.94","159.83","73.17","159.83","0.00","0.17","9769.67","8505.00","7514.89","4807.17","4:34","00:00","00:00","00:03","00:00","11139.67","718.68","2.67","0.00","0.33","0.00","53%","22%","27.26","6682.29","0","0","0","0","0","0","0","3295.83","0","0","0","4.00","0","0","00:00","0","0.00","2","5.92","30%","6%","0%","30%","0%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Vladimir","5","20%","5.80","2.60","3.20","3.20","84%","1.95","3.20","0.40","1:44","10%","1.60","0.00","0.00","32159.60","1999.01","58616.00","49508.20","13570.63","18098.80","59856.00","4016.80","36393.60","1798.60","13267.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23696.20","14095.80","8129.85","15081.20","00:00","00:00","00:00","00:00","00:00","7731.80","469.67","1.60","0.00","0.00","0.40","10%","7%","23.74","3899.06","0","599.20","0","0","0","0","0","1050.20","0.00","0.00","0.00","0.00","0","12281.80","00:00","0","0","3","1.58","27%","12%","0%","0%","0%","0","0","0%","0","0%","3","0","0","0","0","0","0","0","0","0","0","0"
"Xehlyv","1","0%","0.00","0.00","0.00","2.00","0%","0.00","0.00","0.00","1:11","8%","1.00","0.00","0.00","14198.00","1012.41","14249.00","96635.00","7099.00","5777.00","97179.00","1641.00","91867.00","2564.00","2491.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18902.00","11070.00","9451.00","13604.00","00:00","00:00","00:00","00:00","00:00","12443.00","887.27","1.00","0.00","0.00","1.00","0%","6%","22.03","1709.25","4.00","0","0","0","0","0","0","0","0","0","0","0","0","0","00:00","0","0","1","0.75","14%","12%","0%","0%","0%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
